RegionName,State,Metro,avg_rent
Yucca Valley,CA,"Riverside-San Bernardino-Ontario, CA",1581.783258454048
Danville,PA,"Bloomsburg-Berwick, PA",1581.762490615958
Temple Terrace,FL,"Tampa-St. Petersburg-Clearwater, FL",1581.5594929117328
Pearland,TX,"Houston-The Woodlands-Sugar Land, TX",1580.7397127493682
Woodstock,GA,"Atlanta-Sandy Springs-Alpharetta, GA",1580.595933452664
Alvin,TX,"Houston-The Woodlands-Sugar Land, TX",1580.4775268912672
New Bedford,MA,"Providence-Warwick, RI-MA",1580.1973108171892
Buda,TX,"Austin-Round Rock-Georgetown, TX",1578.5311257721896
Federal Way,WA,"Seattle-Tacoma-Bellevue, WA",1578.371310836726
Acworth,GA,"Atlanta-Sandy Springs-Alpharetta, GA",1577.204413124618
Apache Junction,AZ,"Phoenix-Mesa-Chandler, AZ",1576.637229203276
Brentwood,MO,"St. Louis, MO-IL",1575.792396027617
Durant,OK,"Durant, OK",1575.0
Gardner,MA,"Worcester, MA-CT",1574.817712009433
Tamarac,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",1574.5038011771344
Stockton,CA,"Stockton, CA",1574.2686513854828
Roanoke,TX,"Dallas-Fort Worth-Arlington, TX",1574.1122898859182
Wylie,TX,"Dallas-Fort Worth-Arlington, TX",1573.5699443630874
Carol Stream,IL,"Chicago-Naperville-Elgin, IL-IN-WI",1573.5335451644924
Woodridge,IL,"Chicago-Naperville-Elgin, IL-IN-WI",1573.2933730924108
Socorro,TX,"El Paso, TX",1572.6490488800525
Garden City,MI,"Detroit-Warren-Dearborn, MI",1572.2980827481515
Destin,FL,"Crestview-Fort Walton Beach-Destin, FL",1571.888874216901
La Place,LA,"New Orleans-Metairie, LA",1571.7271283486602
Claymont,DE,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",1571.6437338168803
Inman,SC,"Spartanburg, SC",1570.8187369219395
Anderson Mill,TX,"Austin-Round Rock-Georgetown, TX",1570.3431122637442
Hilliard,OH,"Columbus, OH",1569.9717827239986
Corvallis,OR,"Corvallis, OR",1569.89026707049
Seneca,SC,"Seneca, SC",1569.7112129844688
Pelham,AL,"Birmingham-Hoover, AL",1569.1888585523238
Lebanon,TN,"Nashville-Davidson--Murfreesboro--Franklin, TN",1569.0211705860427
Robbinsdale,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",1568.9116850361152
Manassas,VA,"Washington-Arlington-Alexandria, DC-VA-MD-WV",1568.8485750821155
Leesburg,GA,"Albany, GA",1568.7831162630725
Rossville,GA,"Chattanooga, TN-GA",1568.2580967989077
Chillum,MD,"Washington-Arlington-Alexandria, DC-VA-MD-WV",1567.4394189032957
Hurst,TX,"Dallas-Fort Worth-Arlington, TX",1567.3321223886978
South Daytona,FL,"Deltona-Daytona Beach-Ormond Beach, FL",1567.124434276201
Highland,IN,"Chicago-Naperville-Elgin, IL-IN-WI",1566.5881949882817
Novi,MI,"Detroit-Warren-Dearborn, MI",1566.1426725888182
Marysville,CA,"Yuba City, CA",1565.9983672097117
Westminster,CO,"Denver-Aurora-Lakewood, CO",1565.5300425390615
Phillipsburg,NJ,"Allentown-Bethlehem-Easton, PA-NJ",1565.4640446908613
Marysville,OH,"Columbus, OH",1565.4440181296243
Pottstown,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",1565.3941704711413
Harvey,LA,"New Orleans-Metairie, LA",1564.9769713425503
West Chester,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",1564.8409931522378
Walla Walla,WA,"Walla Walla, WA",1563.3002525110273
Saint Louis Park,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",1562.7027127281317
Painted Post,NY,"Corning, NY",1562.6169477517592
Camillus,NY,"Syracuse, NY",1562.5004564863457
Dallas,OR,"Salem, OR",1562.5
Fallon,NV,"Fallon, NV",1562.5
Tremonton,UT,"Ogden-Clearfield, UT",1561.6666666666667
Colbert,WA,"Spokane-Spokane Valley, WA",1561.0334392904347
Oakland Park,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",1558.2795567076453
Beaverton,OR,"Portland-Vancouver-Hillsboro, OR-WA",1558.1336335580477
Gretna,NE,"Omaha-Council Bluffs, NE-IA",1557.75
Tolleson,AZ,"Phoenix-Mesa-Chandler, AZ",1557.4671827462878
Grand Blanc,MI,"Flint, MI",1555.3329922928042
Arden,NC,"Asheville, NC",1554.9772421577302
Waterford,MI,"Detroit-Warren-Dearborn, MI",1553.8698180306571
Matthews,NC,"Charlotte-Concord-Gastonia, NC-SC",1553.8193795777233
Gretna,LA,"New Orleans-Metairie, LA",1553.1857636159152
Keller,TX,"Dallas-Fort Worth-Arlington, TX",1552.9599834613516
The Dalles,OR,"The Dalles, OR",1552.9126926323656
Powder Springs,GA,"Atlanta-Sandy Springs-Alpharetta, GA",1552.092399368201
Mission,KS,"Kansas City, MO-KS",1550.469458752055
Hopkins,SC,"Columbia, SC",1550.4137353356966
Burnet,TX,,1550.0
Stow,OH,"Akron, OH",1550.0
Jennings Lodge,OR,"Portland-Vancouver-Hillsboro, OR-WA",1550.0
District Heights,MD,"Washington-Arlington-Alexandria, DC-VA-MD-WV",1549.641399725317
Pullman,WA,"Pullman, WA",1549.2537321543068
Olive Branch,MS,"Memphis, TN-MS-AR",1549.070352768955
Clinton,MS,"Jackson, MS",1548.5437197376202
Calera,AL,"Birmingham-Hoover, AL",1548.4428186225311
Glen Allen,VA,"Richmond, VA",1547.9591338564926
New Carrollton,MD,"Washington-Arlington-Alexandria, DC-VA-MD-WV",1547.8267525815647
Penfield,NY,"Rochester, NY",1546.4430863946181
Wheat Ridge,CO,"Denver-Aurora-Lakewood, CO",1546.3219311847179
South Saint Paul,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",1545.0588963335836
Atlanta,GA,"Atlanta-Sandy Springs-Alpharetta, GA",1544.8939910139345
Saint Joseph,MI,"Niles, MI",1544.3154696401086
Raeford,NC,"Fayetteville, NC",1543.650073674732
Medford,OR,"Medford, OR",1542.4124279178411
Arizona City,AZ,"Phoenix-Mesa-Chandler, AZ",1541.6274635211537
Mebane,NC,"Burlington, NC",1540.1519447642502
Smyrna,TN,"Nashville-Davidson--Murfreesboro--Franklin, TN",1540.1031586837832
Vero Beach,FL,"Sebastian-Vero Beach, FL",1539.323714951357
Sparks,NV,"Reno, NV",1538.5434515621484
Providence,RI,"Providence-Warwick, RI-MA",1537.8135893117008
Apex,NC,"Raleigh-Cary, NC",1536.8423599842224
Helotes,TX,"San Antonio-New Braunfels, TX",1536.0899120479235
Fort Collins,CO,"Fort Collins, CO",1534.2672301031985
Oak Park,IL,"Chicago-Naperville-Elgin, IL-IN-WI",1534.0167513099032
Brooklyn Park,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",1533.5878561445315
Niceville,FL,"Crestview-Fort Walton Beach-Destin, FL",1533.537647147444
Indian Trail,NC,"Charlotte-Concord-Gastonia, NC-SC",1533.4704220801339
Elizabethtown,KY,"Elizabethtown-Fort Knox, KY",1533.384642004569
Lansing,IL,"Chicago-Naperville-Elgin, IL-IN-WI",1533.2401751440354
Laurel,MD,"Washington-Arlington-Alexandria, DC-VA-MD-WV",1533.2045672340348
Plainfield,IN,"Indianapolis-Carmel-Anderson, IN",1533.1065128734244
Roseville,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",1532.992959142513
Mustang,OK,"Oklahoma City, OK",1532.8975653270336
White Settlement,TX,"Dallas-Fort Worth-Arlington, TX",1532.6161424550758
Palm Coast,FL,"Deltona-Daytona Beach-Ormond Beach, FL",1532.0167683794334
Pineville,NC,"Charlotte-Concord-Gastonia, NC-SC",1531.945832399931
League City,TX,"Houston-The Woodlands-Sugar Land, TX",1531.8482774864879
Avon,IN,"Indianapolis-Carmel-Anderson, IN",1531.3036758104467
Kingsville,TX,"Kingsville, TX",1531.1811143737948
Williamsburg,VA,"Virginia Beach-Norfolk-Newport News, VA-NC",1531.0305587572925
Arlington Heights,IL,"Chicago-Naperville-Elgin, IL-IN-WI",1530.6847966246091
Inverness,FL,"Homosassa Springs, FL",1530.4053996576902
Beavercreek,OH,"Dayton-Kettering, OH",1530.2643108839657
Owings Mills,MD,"Baltimore-Columbia-Towson, MD",1530.100253967415
Clarkston,GA,"Atlanta-Sandy Springs-Alpharetta, GA",1530.046311875543
Carmel,IN,"Indianapolis-Carmel-Anderson, IN",1528.6111832176555
Plymouth,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",1528.5977757424043
Hillsborough,NC,"Durham-Chapel Hill, NC",1528.397615425022
Springfield,MA,"Springfield, MA",1528.3706368698959
Frederick,MD,"Washington-Arlington-Alexandria, DC-VA-MD-WV",1528.1246810497744
Lancaster,TX,"Dallas-Fort Worth-Arlington, TX",1527.054563176632
Collingswood,NJ,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",1526.9425711960657
Duncanville,TX,"Dallas-Fort Worth-Arlington, TX",1526.059340315962
Parkville,MO,"Kansas City, MO-KS",1525.8981997643436
Tarpon Springs,FL,"Tampa-St. Petersburg-Clearwater, FL",1525.8907990969556
Tullahoma,TN,"Tullahoma-Manchester, TN",1525.4219158486312
Worth,IL,"Chicago-Naperville-Elgin, IL-IN-WI",1525.0
Nashville,TN,"Nashville-Davidson--Murfreesboro--Franklin, TN",1524.5774453850752
Homewood,AL,"Birmingham-Hoover, AL",1524.5249013010484
The Colony,TX,"Dallas-Fort Worth-Arlington, TX",1523.0678614318144
Greater Landover,MD,"Washington-Arlington-Alexandria, DC-VA-MD-WV",1522.7823409918733
Everett,WA,"Seattle-Tacoma-Bellevue, WA",1522.6447003256335
Longwood,FL,"Orlando-Kissimmee-Sanford, FL",1522.4329581451075
Desoto,TX,"Dallas-Fort Worth-Arlington, TX",1521.7323903100494
Belleview,FL,"Ocala, FL",1521.7065394440701
McKinney,TX,"Dallas-Fort Worth-Arlington, TX",1521.1433000562126
New Castle,DE,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",1521.124121918891
Huntersville,NC,"Charlotte-Concord-Gastonia, NC-SC",1521.0114089597896
Dublin,OH,"Columbus, OH",1520.800727691128
West Haven,UT,"Ogden-Clearfield, UT",1520.373393226892
South Lyon,MI,"Detroit-Warren-Dearborn, MI",1520.1666666666663
Portland,OR,"Portland-Vancouver-Hillsboro, OR-WA",1519.3125356118521
Cordova,TN,"Memphis, TN-MS-AR",1519.0258971437602
Sherman,TX,"Sherman-Denison, TX",1517.554801435316
Burleson,TX,"Dallas-Fort Worth-Arlington, TX",1517.0892741226598
Commerce,TX,"Dallas-Fort Worth-Arlington, TX",1517.0383000258396
Surprise,AZ,"Phoenix-Mesa-Chandler, AZ",1516.9722042933736
Lexington,NC,"Winston-Salem, NC",1516.3600922050778
Clemson,SC,"Greenville-Anderson, SC",1515.8500757995423
Goodyear,AZ,"Phoenix-Mesa-Chandler, AZ",1515.8055276674222
Orlando,FL,"Orlando-Kissimmee-Sanford, FL",1515.7398869446233
Chandler,AZ,"Phoenix-Mesa-Chandler, AZ",1515.2248576207148
Gulf Shores,AL,"Daphne-Fairhope-Foley, AL",1515.1646171669715
Rigby,ID,"Idaho Falls, ID",1515.073032811835
Bemidji,MN,"Bemidji, MN",1514.789706099706
Wildwood,FL,"The Villages, FL",1514.7188971753478
Parkville,MD,"Baltimore-Columbia-Towson, MD",1514.278990642631
Palm Harbor,FL,"Tampa-St. Petersburg-Clearwater, FL",1514.000408531102
La Grange Park,IL,"Chicago-Naperville-Elgin, IL-IN-WI",1514.0
Streetsboro,OH,"Akron, OH",1513.9724351451325
Brandon,FL,"Tampa-St. Petersburg-Clearwater, FL",1513.9444298994763
Shakopee,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",1513.5014840121778
Kyle,TX,"Austin-Round Rock-Georgetown, TX",1513.37774727369
Mansfield,TX,"Dallas-Fort Worth-Arlington, TX",1513.2609590021539
Parker,FL,"Panama City, FL",1512.874253992413
Mount Prospect,IL,"Chicago-Naperville-Elgin, IL-IN-WI",1512.5318681806334
Biddeford,ME,"Portland-South Portland, ME",1511.7997330869869
Waxahachie,TX,"Dallas-Fort Worth-Arlington, TX",1511.1086085972527
Sun Prairie,WI,"Madison, WI",1510.5076028155308
River Falls,WI,"Minneapolis-St. Paul-Bloomington, MN-WI",1509.7112645658292
Pflugerville,TX,"Austin-Round Rock-Georgetown, TX",1508.8312723531592
Grayson Valley,AL,"Birmingham-Hoover, AL",1508.305785213715
Fort Wright,KY,"Cincinnati, OH-KY-IN",1508.1245156367581
Paradise,CA,"Chico, CA",1507.961935385672
Christiansburg,VA,"Blacksburg-Christiansburg, VA",1507.411097988211
Piedmont,SC,"Greenville-Anderson, SC",1507.287492427215
Dickinson,TX,"Houston-The Woodlands-Sugar Land, TX",1507.263629906269
Lake Bluff,IL,"Chicago-Naperville-Elgin, IL-IN-WI",1507.2421248171413
Lakewood,CO,"Denver-Aurora-Lakewood, CO",1506.8751836322515
Schaumburg,IL,"Chicago-Naperville-Elgin, IL-IN-WI",1506.5108855541966
Bartow,FL,"Lakeland-Winter Haven, FL",1506.2703180520646
Jefferson,GA,"Jefferson, GA",1506.1109146875883
Frisco,TX,"Dallas-Fort Worth-Arlington, TX",1505.1840228234742
Gulf Hills,MS,"Gulfport-Biloxi, MS",1504.8566022169864
Clay,AL,"Birmingham-Hoover, AL",1503.75
Marble Falls,TX,"Austin-Round Rock-Georgetown, TX",1503.0
Hanahan,SC,"Charleston-North Charleston, SC",1502.8321480839438
Centerton,AR,"Fayetteville-Springdale-Rogers, AR",1502.7544184587018
Rocky Hill,CT,"Hartford-East Hartford-Middletown, CT",1502.4249150415692
Trenton,NJ,"Trenton-Princeton, NJ",1502.295689458596
New Haven,CT,"New Haven-Milford, CT",1501.2215993913655
Mechanicsburg,PA,"Harrisburg-Carlisle, PA",1500.968883086426
Eagan,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",1500.9208325155437
Monroe,NC,"Charlotte-Concord-Gastonia, NC-SC",1500.8946042910886
Fishers,IN,"Indianapolis-Carmel-Anderson, IN",1500.876543668732
Calumet Park,IL,"Chicago-Naperville-Elgin, IL-IN-WI",1500.876292778903
Richmond,TX,"Houston-The Woodlands-Sugar Land, TX",1500.0094153679897
Corning,NY,"Corning, NY",1500.0
Chalkville,AL,"Birmingham-Hoover, AL",1500.0
Essex,MD,"Baltimore-Columbia-Towson, MD",1499.9720303414501
Flowood,MS,"Jackson, MS",1499.9049638848403
Oakdale,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",1499.8407809320584
Clarks Summit,PA,"Scranton--Wilkes-Barre, PA",1499.263385164784
Richlands,NC,"Jacksonville, NC",1498.9886180936999
Watford City,ND,,1498.9195339507469
Grove City,OH,"Columbus, OH",1498.0658686131792
Tigard,OR,"Portland-Vancouver-Hillsboro, OR-WA",1497.4079338374947
Georgetown,KY,"Lexington-Fayette, KY",1497.0446329820018
Aurora,CO,"Denver-Aurora-Lakewood, CO",1496.7264900579485
San Tan Valley,AZ,"Phoenix-Mesa-Chandler, AZ",1496.5737803656907
Oak Ridge,TN,"Knoxville, TN",1496.5621245671962
Buckeye,AZ,"Phoenix-Mesa-Chandler, AZ",1496.368582815288
Seguin,TX,"San Antonio-New Braunfels, TX",1496.0703397208263
Commerce,GA,"Jefferson, GA",1496.0675187311247
Camden,NJ,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",1495.5963723735329
Atwater,CA,"Merced, CA",1495.0602189263523
Grosse Pointe Park,MI,"Detroit-Warren-Dearborn, MI",1495.0
Kingsland,GA,"St. Marys, GA",1494.5991312239403
Cayce,SC,"Columbia, SC",1494.2853325219014
Lebanon,OR,"Albany-Lebanon, OR",1493.9588057270798
Winter Park,FL,"Orlando-Kissimmee-Sanford, FL",1493.4531357545998
Fredericksburg,VA,"Washington-Arlington-Alexandria, DC-VA-MD-WV",1492.6921625942564
Destrehan,LA,"New Orleans-Metairie, LA",1492.5
Dunwoody,GA,"Atlanta-Sandy Springs-Alpharetta, GA",1492.1825228066555
Portage,IN,"Chicago-Naperville-Elgin, IL-IN-WI",1491.5082293505586
Olympia,WA,"Olympia-Lacey-Tumwater, WA",1491.40121676027
Canonsburg,PA,"Pittsburgh, PA",1490.75544386389
Reno,NV,"Reno, NV",1490.690397920607
Canton,MI,"Detroit-Warren-Dearborn, MI",1490.5473145948367
Winterville,NC,"Greenville, NC",1490.524561908769
Fort Thomas,KY,"Cincinnati, OH-KY-IN",1489.9860427984609
Georgetown,TX,"Austin-Round Rock-Georgetown, TX",1489.8514229530738
Farmers Branch,TX,"Dallas-Fort Worth-Arlington, TX",1489.8305991818866
Citrus Heights,CA,"Sacramento-Roseville-Folsom, CA",1489.5625046056814
Melrose Park,IL,"Chicago-Naperville-Elgin, IL-IN-WI",1489.1597773995
Saint Clair Shores,MI,"Detroit-Warren-Dearborn, MI",1489.1097579661302
Saint Marys,GA,"St. Marys, GA",1489.1014095025316
North Providence,RI,"Providence-Warwick, RI-MA",1489.0004795858047
Atascocita,TX,"Houston-The Woodlands-Sugar Land, TX",1488.6654949415383
Alvarado,TX,"Dallas-Fort Worth-Arlington, TX",1486.9363266819364
Astoria,OR,"Astoria, OR",1485.2330292431468
Eugene,OR,"Eugene-Springfield, OR",1484.947467854916
Parkland,WA,"Seattle-Tacoma-Bellevue, WA",1484.8972785872118
Pine Hills,FL,"Orlando-Kissimmee-Sanford, FL",1484.7523419812044
Milwaukie,OR,"Portland-Vancouver-Hillsboro, OR-WA",1484.446147808681
Casselberry,FL,"Orlando-Kissimmee-Sanford, FL",1484.4164187196584
Belton,MO,"Kansas City, MO-KS",1484.3496248080237
Chesapeake,VA,"Virginia Beach-Norfolk-Newport News, VA-NC",1484.337192649195
New Bern,NC,"New Bern, NC",1484.2851371407858
Lithia Springs,GA,"Atlanta-Sandy Springs-Alpharetta, GA",1483.3299255270824
Gautier,MS,"Gulfport-Biloxi, MS",1483.1504483441631
Modesto,CA,"Modesto, CA",1482.5615889841308
Euless,TX,"Dallas-Fort Worth-Arlington, TX",1481.543458213698
Peoria,AZ,"Phoenix-Mesa-Chandler, AZ",1481.3275790224072
Grapevine,TX,"Dallas-Fort Worth-Arlington, TX",1481.1499073106097
Worcester,MA,"Worcester, MA-CT",1481.0147797767036
Casa Grande,AZ,"Phoenix-Mesa-Chandler, AZ",1480.5455486164342
Winter Springs,FL,"Orlando-Kissimmee-Sanford, FL",1479.9198334120151
Draper,UT,"Salt Lake City, UT",1479.6734635535981
Ellenwood,GA,"Atlanta-Sandy Springs-Alpharetta, GA",1479.1790889713393
Pinellas Park,FL,"Tampa-St. Petersburg-Clearwater, FL",1478.8698283930144
Cedar Park,TX,"Austin-Round Rock-Georgetown, TX",1478.842995217041
Henrietta,NY,"Rochester, NY",1478.8173210780094
Charlottesville,VA,"Charlottesville, VA",1478.2427118619364
Clifton Heights,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",1477.6888327924441
Hopkins,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",1477.2101680118114
Wake Forest,NC,"Raleigh-Cary, NC",1477.192577314668
Saint Michael,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",1476.034422464803
Shelbyville,KY,"Louisville/Jefferson County, KY-IN",1475.0
Edgewood,MD,"Baltimore-Columbia-Towson, MD",1474.4142487574406
Plano,TX,"Dallas-Fort Worth-Arlington, TX",1473.9980060777232
Kennesaw,GA,"Atlanta-Sandy Springs-Alpharetta, GA",1473.342696615949
Sahuarita,AZ,"Tucson, AZ",1473.1473725069452
Coon Rapids,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",1473.1403160532004
North Las Vegas,NV,"Las Vegas-Henderson-Paradise, NV",1472.6237344594497
Bradenton,FL,"North Port-Sarasota-Bradenton, FL",1472.4274453466678
Diberville,MS,"Gulfport-Biloxi, MS",1472.4245374241134
Middleburg,FL,"Jacksonville, FL",1472.2051324929332
Clayton,NC,"Raleigh-Cary, NC",1472.176622403417
West Henrietta,NY,"Rochester, NY",1471.9235347854146
Montrose,VA,"Richmond, VA",1471.8748894363098
Bangor,ME,"Bangor, ME",1471.1207346926892
Crystal River,FL,"Homosassa Springs, FL",1471.0911389456965
Olivette,MO,"St. Louis, MO-IL",1471.0
Middle River,MD,"Baltimore-Columbia-Towson, MD",1470.9020895086603
Middletown,CT,"Hartford-East Hartford-Middletown, CT",1470.3609011503809
Saginaw,TX,"Dallas-Fort Worth-Arlington, TX",1469.496082144992
Marquette,MI,"Marquette, MI",1469.2167833810709
Clearwater,FL,"Tampa-St. Petersburg-Clearwater, FL",1469.1116290092573
Round Rock,TX,"Austin-Round Rock-Georgetown, TX",1469.0675601673265
Burien,WA,"Seattle-Tacoma-Bellevue, WA",1468.203245758914
Stafford,TX,"Houston-The Woodlands-Sugar Land, TX",1468.1606281160825
Colonial Heights,VA,"Richmond, VA",1467.9401309284435
Rockledge,FL,"Palm Bay-Melbourne-Titusville, FL",1467.0744657266096
Milford,OH,"Cincinnati, OH-KY-IN",1465.2668916631922
Kirkwood,MO,"St. Louis, MO-IL",1464.997897310797
McDonough,GA,"Atlanta-Sandy Springs-Alpharetta, GA",1464.8537116290577
Austin,TX,"Austin-Round Rock-Georgetown, TX",1464.4176197659074
Maryville,TN,"Knoxville, TN",1463.473798218244
Lake Jackson,TX,"Houston-The Woodlands-Sugar Land, TX",1462.8541306480283
New Braunfels,TX,"San Antonio-New Braunfels, TX",1462.3516645878144
Sandy Springs,GA,"Atlanta-Sandy Springs-Alpharetta, GA",1460.6480157974388
Marietta,GA,"Atlanta-Sandy Springs-Alpharetta, GA",1460.4123803928444
Sandy,UT,"Salt Lake City, UT",1460.28260094458
Douglasville,GA,"Atlanta-Sandy Springs-Alpharetta, GA",1459.7099773202647
Poughkeepsie,NY,"Poughkeepsie-Newburgh-Middletown, NY",1458.837435586894
Philadelphia,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",1458.4036366836667
Virginia Beach,VA,"Virginia Beach-Norfolk-Newport News, VA-NC",1457.835929252427
Carmichael,CA,"Sacramento-Roseville-Folsom, CA",1457.7592653369447
Palatine,IL,"Chicago-Naperville-Elgin, IL-IN-WI",1457.5080291898719
Hilton,NY,"Rochester, NY",1457.2892298335234
Lehigh Acres,FL,"Cape Coral-Fort Myers, FL",1456.9628936272122
Turlock,CA,"Modesto, CA",1456.5503948148346
Eden Prairie,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",1456.329262427458
Belton,TX,"Killeen-Temple, TX",1456.3172417574847
Pinson,AL,"Birmingham-Hoover, AL",1456.3152002050083
Simpsonville,SC,"Greenville-Anderson, SC",1456.1976103603758
Lauderhill,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",1456.1472839273877
Lake Placid,FL,"Sebring-Avon Park, FL",1455.703288237638
Addison,TX,"Dallas-Fort Worth-Arlington, TX",1455.6172319705975
Watervliet,NY,"Albany-Schenectady-Troy, NY",1454.6666666666663
Henderson,NV,"Las Vegas-Henderson-Paradise, NV",1454.4985208712765
Vancouver,WA,"Portland-Vancouver-Hillsboro, OR-WA",1454.4727254939423
Bristol,CT,"Hartford-East Hartford-Middletown, CT",1454.3164260054066
Richardson,TX,"Dallas-Fort Worth-Arlington, TX",1453.3639176066545
Springfield,FL,"Panama City, FL",1452.469659373514
East Orange,NJ,"New York-Newark-Jersey City, NY-NJ-PA",1452.1444712471146
Midland,MI,"Midland, MI",1451.1788887457021
Warrior,AL,"Birmingham-Hoover, AL",1450.5693766353793
Goose Creek,SC,"Charleston-North Charleston, SC",1450.4675924836013
Takoma Park,MD,"Washington-Arlington-Alexandria, DC-VA-MD-WV",1450.237373051542
Pleasant Grove,AL,"Birmingham-Hoover, AL",1450.0
Monmouth,OR,"Salem, OR",1450.0
Newark,OH,"Columbus, OH",1449.5995173746423
Summerville,SC,"Charleston-North Charleston, SC",1449.2197491337333
Broussard,LA,"Lafayette, LA",1448.7554157035709
Rex,GA,"Atlanta-Sandy Springs-Alpharetta, GA",1447.8637053571717
Lenexa,KS,"Kansas City, MO-KS",1447.0503561281023
Brandon,MS,"Jackson, MS",1446.7381942587838
Allen,TX,"Dallas-Fort Worth-Arlington, TX",1444.9264410922674
Weatherford,TX,"Dallas-Fort Worth-Arlington, TX",1443.4558654690425
Bristol,TN,"Kingsport-Bristol, TN-VA",1442.4740638081603
Biloxi,MS,"Gulfport-Biloxi, MS",1442.0081982667045
Maumee,OH,"Toledo, OH",1441.9590219384959
Port Orange,FL,"Deltona-Daytona Beach-Ormond Beach, FL",1441.808483624633
Saint George,UT,"St. George, UT",1441.3924793795343
Lexington Park,MD,"California-Lexington Park, MD",1441.100904930707
Duluth,MN,"Duluth, MN-WI",1440.6857445087774
Deltona,FL,"Deltona-Daytona Beach-Ormond Beach, FL",1440.4930726355492
Kingman,AZ,"Lake Havasu City-Kingman, AZ",1440.129910000602
Excelsior Springs,MO,"Kansas City, MO-KS",1438.3333333333333
